period_5y,l0_domain,l1,l2,l3_id,l3_label,korea_mass,korea_docs,benchmark_mass,benchmark_docs,benchmark_type,korea_to_benchmark_ratio,gap_strength,is_relative_gap,gap_severity
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1303,Uncertainty Quantification,2.645758315884571,11,15.509663078422028,0,domain_reference_mean,0.1705877363361625,0.8294122636638375,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0478,ablation and error analysis,0.2019987568198338,1,15.509663078422028,0,domain_reference_mean,0.013024058343399257,0.9869759416566007,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0479,ablation study,0.0,0,15.509663078422028,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0557,backpropagation,6.309654677455712,31,15.509663078422028,0,domain_reference_mean,0.4068208732550794,0.5931791267449207,True,moderate_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0567,benchmark dataset,0.8001577018784624,4,15.509663078422028,0,domain_reference_mean,0.051590914504886294,0.9484090854951137,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0579,bootstrap resampling,0.5866189011310535,3,15.509663078422028,0,domain_reference_mean,0.037822801060533214,0.9621771989394667,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0583,calibration of confidence,0.5966203161270893,3,15.509663078422028,0,domain_reference_mean,0.038467651625336934,0.9615323483746631,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0628,conjugate prior,0.0,0,15.509663078422028,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0643,convex optimization,1.4387720394761507,7,15.509663078422028,0,domain_reference_mean,0.0927661698517395,0.9072338301482605,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0655,cross-validation,0.5950758067061831,3,15.509663078422028,0,domain_reference_mean,0.038368067939147446,0.9616319320608525,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0698,diffusion model,39.32141321089488,184,15.509663078422028,0,domain_reference_mean,2.5352848099970133,0.0,False,covered
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0707,dimensionality reduction,9.770847695983656,45,15.509663078422028,0,domain_reference_mean,0.629984522976353,0.370015477023647,False,covered
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0758,expectation-maximization,1.5919325753893276,8,15.509663078422028,0,domain_reference_mean,0.10264133832824,0.89735866167176,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0774,feature attribution,0.6001046891695577,3,15.509663078422028,0,domain_reference_mean,0.03869230982873247,0.9613076901712675,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0808,gradient descent,9.62216777784893,45,15.509663078422028,0,domain_reference_mean,0.6203982465122576,0.3796017534877424,False,covered
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0809,gradient-free optimization,1.4137982200271797,5,15.509663078422028,0,domain_reference_mean,0.09115595953816305,0.908844040461837,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0822,held-out test set,0.1924099309312477,1,15.509663078422028,0,domain_reference_mean,0.012405809846310583,0.9875941901536894,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0825,hidden Markov model,0.2094372922259185,1,15.509663078422028,0,domain_reference_mean,0.013503664855060599,0.9864963351449394,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0846,importance sampling,1.1917914280221995,6,15.509663078422028,0,domain_reference_mean,0.07684186445547557,0.9231581355445244,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0856,information criterion (AIC/BIC),5.505933145325123,21,15.509663078422028,0,domain_reference_mean,0.35500017746905843,0.6449998225309416,True,moderate_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0888,kernel method,0.6506011311068467,3,15.509663078422028,0,domain_reference_mean,0.04194811504396907,0.9580518849560309,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0902,latent variable model,0.393331605857173,2,15.509663078422028,0,domain_reference_mean,0.02536042232950885,0.9746395776704911,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0947,maximum a posteriori estimation,0.0,0,15.509663078422028,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0948,maximum likelihood estimation,0.3992571692674795,2,15.509663078422028,0,domain_reference_mean,0.025742478559895348,0.9742575214401047,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-0951,mechanistic interpretability,3.5574388288829466,16,15.509663078422028,0,domain_reference_mean,0.2293691881567865,0.7706308118432135,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1062,partially observable MDP,0.9333016395486176,4,15.509663078422028,0,domain_reference_mean,0.06017549413095135,0.9398245058690486,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1085,precautionary principle,0.0,0,15.509663078422028,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1097,principal component analysis,4.16645058312195,18,15.509663078422028,0,domain_reference_mean,0.2686357893176007,0.7313642106823993,True,moderate_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1098,prior and posterior distribution,0.1974707903926357,1,15.509663078422028,0,domain_reference_mean,0.012732113482682219,0.9872678865173178,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1103,probabilistic graphical model,0.4095144435319938,2,15.509663078422028,0,domain_reference_mean,0.026403825889792204,0.9735961741102078,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1105,probing classifier,0.4026429160852864,2,15.509663078422028,0,domain_reference_mean,0.02596077774542165,0.9740392222545784,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1112,proximal policy optimization,5.764171842424843,29,15.509663078422028,0,domain_reference_mean,0.37165035844294414,0.6283496415570559,True,moderate_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1118,quantization,1.9419589112537896,9,15.509663078422028,0,domain_reference_mean,0.12520961296416291,0.8747903870358371,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1134,regularization (L1/L2),0.4457978872238002,2,15.509663078422028,0,domain_reference_mean,0.028743234780130134,0.9712567652198698,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1167,robustness evaluation,2.065224690291481,8,15.509663078422028,0,domain_reference_mean,0.13315728909448363,0.8668427109055163,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1173,saliency map,0.800460771792981,4,15.509663078422028,0,domain_reference_mean,0.05161045522043802,0.9483895447795619,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1210,singular value decomposition,0.3983617439598496,2,15.509663078422028,0,domain_reference_mean,0.02568474517760958,0.9743152548223905,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1232,softmax function,1.4794850387594798,7,15.509663078422028,0,domain_reference_mean,0.0953911784723311,0.9046088215276689,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1244,statistical significance testing,0.3943575672081489,2,15.509663078422028,0,domain_reference_mean,0.025426572145000544,0.9745734278549995,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1245,stochastic approximation,1.9766788633228227,9,15.509663078422028,0,domain_reference_mean,0.12744821427313252,0.8725517857268674,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1246,stochastic gradient descent,1.833791382304781,9,15.509663078422028,0,domain_reference_mean,0.11823541059741403,0.881764589402586,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1250,structural risk minimization,1.0376611453211513,5,15.509663078422028,0,domain_reference_mean,0.06690417064989682,0.9330958293501032,True,strong_underrepresentation
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1256,support vector machine,15.1020626032069,71,15.509663078422028,0,domain_reference_mean,0.973719579003479,0.026280420996520948,False,covered
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1314,value function,0.0,0,15.509663078422028,0,domain_reference_mean,0.0,1.0,True,absolute_gap
2022-2026,Science,AI science and research,"Optimization, inference, and evaluation methods",SCIENCE-REF-1323,variational inference,1.9686593665253256,10,15.509663078422028,0,domain_reference_mean,0.12693114973362912,0.8730688502663708,True,strong_underrepresentation
2022-2026,Science,AI science and research,Representation learning and embedding methods,SCIENCE-REF-0566,Bellman equation,0.0,0,15.509663078422028,0,domain_reference_mean,0.0,1.0,True,absolute_gap
